['1/200', '0.962596', '0.037404', '0.033062', '0.950766', '0.049234', '0.042569', '0:02:25']
['25/200', '0.690863', '0.309863', '0.301572', '0.634571', '0.365708', '0.375072', '0:02:21']
['26/200', '0.671467', '0.329023', '0.322764', '0.621907', '0.379472', '0.404152', '0:02:21']
['27/200', '0.685625', '0.315014', '0.308649', '0.529949', '0.470539', '0.454165', '0:02:21']
['28/200', '0.682401', '0.318106', '0.315716', '0.566854', '0.433644', '0.425511', '0:02:21']
['29/200', '0.659939', '0.340469', '0.334450', '0.647589', '0.354218', '0.309663', '0:02:21']
['30/200', '0.674116', '0.326482', '0.320821', '0.605753', '0.395080', '0.425841', '0:02:21']
['31/200', '0.670512', '0.329964', '0.325590', '0.567265', '0.433420', '0.442316', '0:02:21']
['32/200', '0.658840', '0.341750', '0.337115', '0.566005', '0.435972', '0.442565', '0:02:22']
['33/200', '0.646756', '0.354527', '0.335416', '0.527844', '0.473011', '0.485723', '0:02:22']
['34/200', '0.640764', '0.359956', '0.350730', '0.631782', '0.370526', '0.343319', '0:02:21']
['35/200', '0.654243', '0.346481', '0.338130', '0.543552', '0.457316', '0.458893', '0:02:21']
['36/200', '0.656070', '0.344559', '0.335408', '0.538629', '0.462556', '0.472067', '0:02:22']
['37/200', '0.644159', '0.356581', '0.348916', '0.533887', '0.466417', '0.464758', '0:02:21']
['38/200', '0.656190', '0.344389', '0.337992', '0.548530', '0.452097', '0.455911', '0:02:21']
['39/200', '0.646204', '0.354493', '0.347796', '0.599288', '0.401643', '0.409532', '0:02:21']
['40/200', '0.647110', '0.353630', '0.345735', '0.506313', '0.494059', '0.474933', '0:02:21']
['41/200', '0.645441', '0.355337', '0.347799', '0.575402', '0.426186', '0.436067', '0:02:21']
['42/200', '0.639625', '0.361478', '0.353001', '0.584310', '0.416442', '0.403935', '0:02:21']
['43/200', '0.626240', '0.374476', '0.367503', '0.555540', '0.445104', '0.430662', '0:02:21']
['44/200', '0.651842', '0.348874', '0.340182', '0.568133', '0.432245', '0.436029', '0:02:21']
['45/200', '0.639735', '0.361330', '0.352735', '0.544763', '0.455688', '0.453218', '0:02:22']
['46/200', '0.635222', '0.365627', '0.358398', '0.530551', '0.470151', '0.468350', '0:02:21']
['47/200', '0.641636', '0.359432', '0.351454', '0.547143', '0.456782', '0.483216', '0:02:22']
['48/200', '0.647154', '0.353878', '0.345543', '0.530863', '0.472142', '0.438481', '0:02:21']
['49/200', '0.639091', '0.362889', '0.345486', '0.503920', '0.497127', '0.494175', '0:02:21']
['50/200', '0.634251', '0.367178', '0.355739', '0.594978', '0.407517', '0.388470', '0:02:21']
['51/200', '0.631084', '0.370084', '0.357716', '0.562775', '0.442695', '0.409480', '0:02:21']
['52/200', '0.610926', '0.390176', '0.380604', '0.518598', '0.482282', '0.484495', '0:02:21']
['53/200', '0.623308', '0.377843', '0.366246', '0.556448', '0.445450', '0.450893', '0:02:21']
['54/200', '0.620715', '0.380605', '0.368624', '0.530807', '0.471419', '0.474632', '0:02:21']
['55/200', '0.614106', '0.387060', '0.372470', '0.565087', '0.437691', '0.415783', '0:02:21']
['56/200', '0.604550', '0.396702', '0.385300', '0.584297', '0.418799', '0.406004', '0:02:21']
['57/200', '0.617627', '0.385014', '0.362522', '0.524332', '0.478618', '0.451940', '0:02:21']
['58/200', '0.603579', '0.397937', '0.382714', '0.555702', '0.445416', '0.437058', '0:02:21']
['59/200', '0.600847', '0.400403', '0.388107', '0.507115', '0.493820', '0.479125', '0:02:21']
['60/200', '0.626856', '0.374440', '0.366120', '0.620641', '0.381744', '0.381528', '0:02:21']
['61/200', '0.628020', '0.373537', '0.364429', '0.598022', '0.404629', '0.390505', '0:02:21']
['62/200', '0.615526', '0.386488', '0.370788', '0.525142', '0.476276', '0.462789', '0:02:21']
['63/200', '0.617848', '0.383646', '0.372457', '0.507988', '0.493746', '0.484233', '0:02:22']
['64/200', '0.617787', '0.384920', '0.368015', '0.501275', '0.501074', '0.495887', '0:02:21']
['65/200', '0.619173', '0.383087', '0.366951', '0.476461', '0.525777', '0.495257', '0:02:21']
['66/200', '0.616532', '0.385377', '0.375665', '0.552243', '0.448615', '0.450174', '0:02:21']
['67/200', '0.616943', '0.384938', '0.370420', '0.541918', '0.461836', '0.452545', '0:02:21']
['68/200', '0.605691', '0.396213', '0.378541', '0.602499', '0.403889', '0.393301', '0:02:21']
['69/200', '0.608307', '0.393760', '0.378702', '0.667426', '0.346319', '0.416649', '0:02:21']
['70/200', '0.607935', '0.394649', '0.372212', '0.538312', '0.465283', '0.480234', '0:02:22']
['71/200', '0.593133', '0.408646', '0.393478', '0.505944', '0.496028', '0.475262', '0:02:21']
['72/200', '0.593794', '0.408522', '0.389832', '0.531861', '0.469659', '0.455023', '0:02:21']
['73/200', '0.589209', '0.412731', '0.396312', '0.527020', '0.475398', '0.453179', '0:02:21']
['74/200', '0.598755', '0.403198', '0.388271', '0.695891', '0.313448', '0.285700', '0:02:21']
['75/200', '0.593583', '0.408333', '0.395050', '0.546120', '0.458669', '0.420527', '0:02:21']
['76/200', '0.590652', '0.411349', '0.394239', '0.569379', '0.432731', '0.429305', '0:02:22']
['77/200', '0.594243', '0.407696', '0.390696', '0.624786', '0.384398', '0.331395', '0:02:21']
['78/200', '0.604013', '0.398158', '0.385120', '0.509757', '0.495311', '0.452888', '0:02:21']
['79/200', '0.596018', '0.406728', '0.386068', '0.515075', '0.488057', '0.450773', '0:02:21']
['80/200', '0.588388', '0.414270', '0.392915', '0.557945', '0.446279', '0.417428', '0:02:21']
['81/200', '0.595355', '0.406715', '0.393171', '0.558185', '0.445375', '0.448733', '0:02:21']
['82/200', '0.583265', '0.419055', '0.400371', '0.468609', '0.533480', '0.525934', '0:02:21']
['83/200', '0.584323', '0.417528', '0.404298', '0.492135', '0.509376', '0.493612', '0:02:21']
['84/200', '0.578475', '0.423789', '0.407186', '0.478474', '0.523975', '0.520762', '0:02:23']
['85/200', '0.582116', '0.420283', '0.403327', '0.583640', '0.420716', '0.421488', '0:02:21']
['86/200', '0.568614', '0.433527', '0.417108', '0.548607', '0.461990', '0.511168', '0:02:21']
['87/200', '0.578534', '0.425810', '0.396055', '0.480680', '0.527002', '0.441680', '0:02:21']
['88/200', '0.577036', '0.426245', '0.399327', '0.465782', '0.537027', '0.506060', '0:02:21']
['89/200', '0.582290', '0.420311', '0.401283', '0.560418', '0.450201', '0.380975', '0:02:21']
['90/200', '0.577560', '0.426108', '0.398851', '0.517219', '0.488440', '0.484101', '0:02:21']
['91/200', '0.563987', '0.438911', '0.413983', '0.466484', '0.535649', '0.498835', '0:02:21']
['92/200', '0.576467', '0.426685', '0.403621', '0.535222', '0.469031', '0.428624', '0:02:21']
['93/200', '0.572770', '0.430461', '0.405995', '0.400806', '0.601116', '0.579925', '0:02:21']
['94/200', '0.580241', '0.422802', '0.401769', '0.481596', '0.520618', '0.506387', '0:02:21']
['95/200', '0.565299', '0.437827', '0.414622', '0.489127', '0.514516', '0.476381', '0:02:21']
['96/200', '0.565586', '0.437253', '0.418638', '0.524211', '0.479958', '0.476592', '0:02:21']
['97/200', '0.569441', '0.433554', '0.410842', '0.450362', '0.552873', '0.517718', '0:02:21']
['98/200', '0.558893', '0.444669', '0.421246', '0.527556', '0.478811', '0.488495', '0:02:21']
['99/200', '0.563559', '0.439248', '0.416897', '0.494275', '0.507710', '0.478269', '0:02:21']
['100/200', '0.554721', '0.448469', '0.426023', '0.439728', '0.562468', '0.524212', '0:02:22']
['101/200', '0.543216', '0.459773', '0.436694', '0.482474', '0.521109', '0.502376', '0:02:22']
['102/200', '0.563641', '0.439439', '0.415316', '0.423500', '0.578899', '0.540884', '0:02:21']
['103/200', '0.566609', '0.436534', '0.415914', '0.535617', '0.470070', '0.438647', '0:02:21']
['104/200', '0.562326', '0.440813', '0.416815', '0.462133', '0.540890', '0.485422', '0:02:21']
['105/200', '0.549683', '0.453245', '0.430409', '0.536314', '0.470619', '0.476893', '0:02:21']
['106/200', '0.552459', '0.450973', '0.426224', '0.482728', '0.522784', '0.518025', '0:02:21']
['107/200', '0.544962', '0.458554', '0.435190', '0.487535', '0.516942', '0.495449', '0:02:21']
['108/200', '0.555211', '0.448039', '0.420213', '0.431792', '0.571230', '0.543898', '0:02:21']
['109/200', '0.541488', '0.461493', '0.442369', '0.499187', '0.506109', '0.480089', '0:02:21']
['110/200', '0.541539', '0.461494', '0.443330', '0.519006', '0.486256', '0.492998', '0:02:21']
['111/200', '0.541903', '0.461639', '0.437377', '0.490027', '0.515231', '0.472086', '0:02:21']
['112/200', '0.554361', '0.449054', '0.423341', '0.495625', '0.509911', '0.465553', '0:02:21']
['113/200', '0.551683', '0.452959', '0.422396', '0.521826', '0.487280', '0.511963', '0:02:21']
['114/200', '0.555609', '0.448282', '0.421172', '0.435611', '0.568420', '0.535045', '0:02:21']
['115/200', '0.555750', '0.448621', '0.420490', '0.449205', '0.555390', '0.543045', '0:02:21']
['116/200', '0.540626', '0.463237', '0.439446', '0.445501', '0.560072', '0.560074', '0:02:21']
['117/200', '0.548730', '0.454912', '0.431128', '0.517224', '0.487959', '0.481926', '0:02:21']
['118/200', '0.553527', '0.450355', '0.426730', '0.437444', '0.567163', '0.529184', '0:02:21']
['119/200', '0.540873', '0.462812', '0.435156', '0.518024', '0.489929', '0.440589', '0:02:21']
['120/200', '0.542998', '0.460734', '0.438965', '0.489535', '0.514204', '0.491338', '0:02:21']
['121/200', '0.532226', '0.471394', '0.442896', '0.518438', '0.486609', '0.481728', '0:02:21']
['122/200', '0.541358', '0.463310', '0.427908', '0.456152', '0.548253', '0.509383', '0:02:22']
['123/200', '0.524467', '0.479459', '0.455534', '0.434018', '0.569194', '0.519155', '0:02:21']
['124/200', '0.542044', '0.461815', '0.439682', '0.396776', '0.606627', '0.559851', '0:02:21']
['125/200', '0.530502', '0.473703', '0.442857', '0.404656', '0.599481', '0.577580', '0:02:21']
['126/200', '0.531571', '0.472324', '0.445500', '0.519746', '0.486395', '0.470229', '0:02:21']
['127/200', '0.527244', '0.476586', '0.448080', '0.489857', '0.517133', '0.488817', '0:02:21']
['128/200', '0.524426', '0.479333', '0.449469', '0.434847', '0.570259', '0.553212', '0:02:21']
['129/200', '0.527591', '0.475778', '0.452983', '0.456968', '0.547861', '0.533003', '0:02:21']
['130/200', '0.523977', '0.480205', '0.454463', '0.485679', '0.520463', '0.497563', '0:02:21']
['131/200', '0.530293', '0.473705', '0.449474', '0.421907', '0.581504', '0.538242', '0:02:21']
['132/200', '0.521638', '0.482155', '0.455628', '0.396265', '0.608853', '0.594504', '0:02:21']
['133/200', '0.514554', '0.489195', '0.463673', '0.433369', '0.571658', '0.537283', '0:02:21']
['134/200', '0.515159', '0.488775', '0.461552', '0.392400', '0.611733', '0.558813', '0:02:21']
['135/200', '0.520990', '0.482960', '0.459451', '0.412227', '0.592359', '0.560173', '0:02:21']
['136/200', '0.517387', '0.486068', '0.464684', '0.433598', '0.573013', '0.530287', '0:02:21']
['137/200', '0.528637', '0.475640', '0.450137', '0.426759', '0.577840', '0.546090', '0:02:21']
['138/200', '0.527098', '0.477107', '0.452653', '0.436332', '0.568802', '0.543227', '0:02:21']
['139/200', '0.515905', '0.488225', '0.460922', '0.451937', '0.553963', '0.522640', '0:02:21']
['140/200', '0.516782', '0.487662', '0.462657', '0.429776', '0.574589', '0.563693', '0:02:21']
['141/200', '0.510120', '0.494004', '0.468998', '0.408307', '0.596267', '0.578985', '0:02:21']
['142/200', '0.515454', '0.488674', '0.463264', '0.416015', '0.590669', '0.547225', '0:02:21']
['143/200', '0.510553', '0.493614', '0.467738', '0.422637', '0.582060', '0.549554', '0:02:21']
['144/200', '0.506132', '0.498381', '0.470750', '0.449187', '0.557007', '0.523153', '0:02:21']
['145/200', '0.499029', '0.505720', '0.473102', '0.437407', '0.569487', '0.561783', '0:02:21']
['146/200', '0.517345', '0.486607', '0.458857', '0.416004', '0.588387', '0.559448', '0:02:21']
['147/200', '0.514028', '0.490336', '0.465763', '0.458971', '0.549717', '0.510866', '0:02:22']
['148/200', '0.500954', '0.504059', '0.474471', '0.391375', '0.613247', '0.574163', '0:02:21']
['149/200', '0.522442', '0.482478', '0.454400', '0.403618', '0.601029', '0.548485', '0:02:21']
['150/200', '0.499490', '0.505080', '0.479459', '0.412939', '0.591870', '0.555214', '0:02:22']
['151/200', '0.504176', '0.500582', '0.470477', '0.419294', '0.585877', '0.564333', '0:02:21']
['152/200', '0.503179', '0.501563', '0.472214', '0.414783', '0.591468', '0.568865', '0:02:21']
['153/200', '0.503784', '0.501220', '0.475127', '0.410158', '0.595150', '0.560749', '0:02:21']
['154/200', '0.484608', '0.520136', '0.490843', '0.400886', '0.604301', '0.552082', '0:02:21']
['155/200', '0.491852', '0.512547', '0.485547', '0.412515', '0.593365', '0.559066', '0:02:21']
['156/200', '0.496846', '0.507907', '0.485507', '0.433630', '0.572586', '0.546683', '0:02:22']
['157/200', '0.510340', '0.494530', '0.468996', '0.408371', '0.596743', '0.560964', '0:02:21']
['158/200', '0.490597', '0.514112', '0.485407', '0.415479', '0.589798', '0.550110', '0:02:21']
['159/200', '0.503131', '0.501767', '0.474879', '0.409594', '0.596330', '0.552267', '0:02:21']
['160/200', '0.497546', '0.507428', '0.478274', '0.393642', '0.611544', '0.562517', '0:02:21']
['161/200', '0.496283', '0.508608', '0.480025', '0.430112', '0.576935', '0.542344', '0:02:21']
['162/200', '0.489858', '0.514758', '0.485523', '0.397942', '0.607798', '0.572814', '0:02:21']
['163/200', '0.508020', '0.496527', '0.471544', '0.435903', '0.570706', '0.531942', '0:02:21']
['164/200', '0.484639', '0.520000', '0.494639', '0.402496', '0.602891', '0.571860', '0:02:21']
['165/200', '0.495754', '0.509388', '0.479072', '0.429674', '0.577072', '0.550342', '0:02:21']
['166/200', '0.492532', '0.512104', '0.484807', '0.397970', '0.607687', '0.556756', '0:02:21']
['167/200', '0.482322', '0.522360', '0.491733', '0.390883', '0.614521', '0.573085', '0:02:21']
['168/200', '0.493725', '0.511010', '0.484865', '0.388777', '0.616692', '0.575156', '0:02:21']
['169/200', '0.499990', '0.505026', '0.477913', '0.398963', '0.607160', '0.579992', '0:02:21']
['170/200', '0.504747', '0.500635', '0.475590', '0.360451', '0.643964', '0.603545', '0:02:21']
['171/200', '0.488598', '0.516040', '0.489158', '0.387497', '0.618052', '0.578985', '0:02:21']
['172/200', '0.493819', '0.511066', '0.486676', '0.393658', '0.611928', '0.571428', '0:02:21']
['173/200', '0.488030', '0.516939', '0.490386', '0.413866', '0.593509', '0.559173', '0:02:21']
['174/200', '0.495269', '0.509834', '0.482384', '0.371587', '0.633487', '0.587865', '0:02:22']
['175/200', '0.491677', '0.513310', '0.485066', '0.382497', '0.623069', '0.584857', '0:02:21']
['176/200', '0.498770', '0.506446', '0.477604', '0.401761', '0.604462', '0.578926', '0:02:21']
['177/200', '0.489430', '0.515932', '0.492231', '0.400082', '0.605645', '0.574302', '0:02:21']
['178/200', '0.477979', '0.526901', '0.499517', '0.386257', '0.619277', '0.574753', '0:02:21']
['179/200', '0.491139', '0.514144', '0.486760', '0.399822', '0.606988', '0.564159', '0:02:21']
['180/200', '0.488714', '0.516407', '0.488971', '0.393501', '0.612860', '0.574969', '0:02:21']
['181/200', '0.499028', '0.506278', '0.479764', '0.402107', '0.604638', '0.570725', '0:02:21']
['182/200', '0.481524', '0.523941', '0.496470', '0.405206', '0.601099', '0.570310', '0:02:21']
['183/200', '0.488486', '0.516935', '0.489639', '0.391247', '0.614868', '0.574927', '0:02:21']
['184/200', '0.482624', '0.522640', '0.494922', '0.386593', '0.619957', '0.577283', '0:02:21']
['185/200', '0.502320', '0.503095', '0.471365', '0.438763', '0.569649', '0.552619', '0:02:21']
['186/200', '0.479339', '0.525690', '0.501258', '0.373032', '0.632428', '0.593466', '0:02:21']
['187/200', '0.482707', '0.522899', '0.492418', '0.390143', '0.616225', '0.584357', '0:02:21']
['188/200', '0.483971', '0.521101', '0.497673', '0.363699', '0.641250', '0.589288', '0:02:21']
['189/200', '0.477920', '0.527369', '0.501020', '0.393284', '0.613196', '0.585829', '0:02:22']
['190/200', '0.486262', '0.519191', '0.492946', '0.374024', '0.632043', '0.590816', '0:02:21']
['191/200', '0.490767', '0.515026', '0.485145', '0.395053', '0.611680', '0.574596', '0:02:21']
['192/200', '0.479471', '0.526125', '0.500531', '0.379342', '0.626673', '0.591658', '0:02:21']
['193/200', '0.489742', '0.515854', '0.489984', '0.373920', '0.632124', '0.590723', '0:02:21']
['194/200', '0.487655', '0.517999', '0.491754', '0.401312', '0.605656', '0.571367', '0:02:21']
['195/200', '0.486930', '0.518546', '0.490663', '0.383701', '0.623016', '0.581910', '0:02:21']
['196/200', '0.475610', '0.530155', '0.504469', '0.392743', '0.614193', '0.577616', '0:02:21']
['197/200', '0.476354', '0.529528', '0.501191', '0.372378', '0.633987', '0.597691', '0:02:21']
['198/200', '0.482235', '0.523487', '0.496532', '0.366265', '0.639756', '0.592643', '0:02:22']
['199/200', '0.491190', '0.514707', '0.488034', '0.383395', '0.623633', '0.582970', '0:02:21']
['200/200', '0.473276', '0.532750', '0.503609', '0.381551', '0.625141', '0.582075', '0:02:21']
