['1/200', '0.958200', '0.041800', '0.037715', '0.939753', '0.060247', '0.051893', '0:01:02']
['138/200', '0.508313', '0.493739', '0.485366', '0.348218', '0.653561', '0.634959', '0:00:58']
['139/200', '0.507972', '0.494106', '0.484671', '0.405650', '0.596872', '0.594843', '0:00:57']
['140/200', '0.502182', '0.499887', '0.490666', '0.413121', '0.589242', '0.577411', '0:00:57']
['141/200', '0.511854', '0.490278', '0.480032', '0.386327', '0.615681', '0.607525', '0:00:58']
['142/200', '0.491111', '0.510950', '0.502272', '0.400595', '0.601741', '0.587529', '0:00:57']
['143/200', '0.503324', '0.498749', '0.492159', '0.409435', '0.593032', '0.581625', '0:00:58']
['144/200', '0.493519', '0.508498', '0.500554', '0.375670', '0.626345', '0.615974', '0:00:57']
['145/200', '0.500817', '0.501441', '0.490858', '0.360749', '0.641580', '0.623503', '0:00:58']
['146/200', '0.489513', '0.512450', '0.503640', '0.362227', '0.639857', '0.625329', '0:00:57']
['147/200', '0.496342', '0.505829', '0.498175', '0.396235', '0.606237', '0.599042', '0:00:57']
['148/200', '0.489154', '0.512852', '0.502903', '0.356259', '0.645807', '0.632971', '0:00:57']
['149/200', '0.488123', '0.514102', '0.503889', '0.366933', '0.635822', '0.624793', '0:00:57']
['150/200', '0.472300', '0.529803', '0.520179', '0.360663', '0.641633', '0.629958', '0:00:57']
['151/200', '0.502002', '0.500173', '0.491063', '0.334274', '0.667242', '0.656539', '0:00:57']
['152/200', '0.497274', '0.504923', '0.497288', '0.356794', '0.645177', '0.633860', '0:00:57']
['153/200', '0.485431', '0.516969', '0.506470', '0.356039', '0.646002', '0.632425', '0:00:59']
['154/200', '0.484187', '0.517967', '0.507423', '0.361141', '0.641235', '0.631771', '0:00:57']
['155/200', '0.502527', '0.500012', '0.493070', '0.356474', '0.645826', '0.628462', '0:00:58']
['156/200', '0.488055', '0.514258', '0.506189', '0.352796', '0.649274', '0.634286', '0:00:58']
['157/200', '0.494411', '0.507848', '0.499124', '0.352669', '0.649628', '0.632501', '0:00:57']
['158/200', '0.496056', '0.506225', '0.497682', '0.363889', '0.638791', '0.624047', '0:00:57']
['159/200', '0.495044', '0.507381', '0.496818', '0.359925', '0.642630', '0.626242', '0:00:57']
['160/200', '0.473513', '0.528764', '0.519262', '0.367354', '0.635468', '0.620101', '0:00:59']
['161/200', '0.484427', '0.518136', '0.510264', '0.335321', '0.666753', '0.651947', '0:00:58']
['162/200', '0.478292', '0.524026', '0.514047', '0.345132', '0.657237', '0.640840', '0:00:57']
['163/200', '0.490504', '0.511835', '0.503240', '0.397542', '0.605679', '0.590048', '0:00:57']
['164/200', '0.482233', '0.520102', '0.511084', '0.347084', '0.655395', '0.639747', '0:00:57']
['165/200', '0.482044', '0.520423', '0.512097', '0.346600', '0.655568', '0.641725', '0:00:57']
['166/200', '0.485394', '0.516927', '0.509283', '0.358651', '0.643725', '0.630370', '0:00:58']
['167/200', '0.488585', '0.513905', '0.504650', '0.359622', '0.642840', '0.628171', '0:01:01']
['168/200', '0.476698', '0.525589', '0.517887', '0.356698', '0.645661', '0.633973', '0:00:58']
['169/200', '0.468231', '0.533970', '0.524633', '0.341568', '0.660668', '0.646615', '0:00:58']
['170/200', '0.481317', '0.521050', '0.514465', '0.357861', '0.644819', '0.630635', '0:00:57']
['171/200', '0.480557', '0.521839', '0.512095', '0.334291', '0.667685', '0.654608', '0:00:57']
['172/200', '0.491388', '0.511135', '0.501197', '0.355018', '0.647453', '0.631388', '0:00:57']
['173/200', '0.474756', '0.527701', '0.517345', '0.346260', '0.656164', '0.641994', '0:00:58']
['174/200', '0.478083', '0.524402', '0.516068', '0.334249', '0.667897', '0.653425', '0:00:57']
['175/200', '0.482803', '0.519633', '0.509884', '0.354970', '0.647685', '0.635982', '0:00:58']
['176/200', '0.483387', '0.519227', '0.509588', '0.357613', '0.644975', '0.631517', '0:00:58']
['177/200', '0.478255', '0.524164', '0.515768', '0.354528', '0.648062', '0.634657', '0:00:58']
['178/200', '0.468996', '0.533626', '0.522487', '0.350770', '0.652068', '0.637020', '0:00:58']
['179/200', '0.483074', '0.519552', '0.509448', '0.359117', '0.643856', '0.629674', '0:00:59']
['180/200', '0.481233', '0.521428', '0.511336', '0.346822', '0.655731', '0.643554', '0:00:57']
['181/200', '0.481908', '0.520912', '0.512617', '0.352942', '0.649872', '0.635103', '0:00:57']
['182/200', '0.467476', '0.535162', '0.527354', '0.343474', '0.658999', '0.646790', '0:00:58']
['183/200', '0.482506', '0.520200', '0.510746', '0.344464', '0.658090', '0.645560', '0:00:58']
['184/200', '0.482612', '0.520132', '0.510061', '0.338867', '0.663640', '0.648621', '0:00:57']
['185/200', '0.479271', '0.523639', '0.512449', '0.342226', '0.660386', '0.648213', '0:00:58']
['186/200', '0.478861', '0.524014', '0.514709', '0.351989', '0.650825', '0.638504', '0:00:58']
['187/200', '0.472217', '0.530410', '0.522339', '0.350467', '0.652465', '0.639310', '0:00:57']
['188/200', '0.479871', '0.523005', '0.513109', '0.347785', '0.655067', '0.642386', '0:00:57']
['189/200', '0.487691', '0.515024', '0.507079', '0.349779', '0.653171', '0.639426', '0:00:58']
['190/200', '0.467178', '0.535636', '0.526982', '0.348982', '0.654058', '0.640608', '0:00:57']
['191/200', '0.485465', '0.517541', '0.507046', '0.343085', '0.659647', '0.647484', '0:00:57']
['192/200', '0.484234', '0.518837', '0.508717', '0.344789', '0.657957', '0.645836', '0:00:58']
['193/200', '0.491059', '0.512071', '0.502863', '0.350122', '0.652876', '0.639986', '0:00:58']
['194/200', '0.476555', '0.526427', '0.516051', '0.362245', '0.641265', '0.627849', '0:00:58']
['195/200', '0.483620', '0.519400', '0.508651', '0.338553', '0.664080', '0.652117', '0:00:58']
['196/200', '0.485451', '0.517563', '0.508681', '0.342103', '0.660743', '0.648096', '0:00:57']
['197/200', '0.470504', '0.532626', '0.521522', '0.348774', '0.654286', '0.641077', '0:00:57']
['198/200', '0.477296', '0.525822', '0.517886', '0.338924', '0.663911', '0.650470', '0:00:58']
['199/200', '0.473906', '0.528979', '0.518828', '0.354962', '0.648337', '0.634045', '0:00:58']
['200/200', '0.466495', '0.536630', '0.527646', '0.354205', '0.649108', '0.636741', '0:00:58']
