['1/200', '0.959876', '0.040123', '0.036992', '0.948853', '0.051147', '0.047080', '0:01:14']
['72/200', '0.574453', '0.426571', '0.420453', '0.560566', '0.440555', '0.431244', '0:01:12']
['73/200', '0.575691', '0.425381', '0.419499', '0.531549', '0.468942', '0.460097', '0:01:12']
['74/200', '0.582375', '0.418684', '0.413216', '0.612113', '0.389982', '0.367744', '0:01:13']
['75/200', '0.570402', '0.430736', '0.423401', '0.524493', '0.476713', '0.480698', '0:01:12']
['76/200', '0.572081', '0.429245', '0.423377', '0.560921', '0.443592', '0.402734', '0:01:12']
['77/200', '0.596166', '0.405283', '0.396787', '0.521686', '0.480402', '0.474566', '0:01:13']
['78/200', '0.583319', '0.417883', '0.410977', '0.523049', '0.477854', '0.477129', '0:01:12']
['79/200', '0.574557', '0.426570', '0.419690', '0.520054', '0.480860', '0.477872', '0:01:12']
['80/200', '0.576028', '0.425109', '0.417743', '0.543533', '0.457364', '0.452061', '0:01:15']
['81/200', '0.567680', '0.433554', '0.427789', '0.501617', '0.499294', '0.492429', '0:01:13']
['82/200', '0.570497', '0.430746', '0.423907', '0.518562', '0.482631', '0.469715', '0:01:12']
['83/200', '0.571428', '0.429914', '0.420003', '0.548462', '0.452518', '0.445894', '0:01:12']
['84/200', '0.560768', '0.441752', '0.433682', '0.502649', '0.498581', '0.492850', '0:01:12']
['85/200', '0.576029', '0.425465', '0.418768', '0.598251', '0.404440', '0.423686', '0:01:12']
['86/200', '0.568051', '0.433441', '0.425243', '0.537909', '0.463802', '0.431413', '0:01:12']
['87/200', '0.567222', '0.434194', '0.424699', '0.556054', '0.445560', '0.439845', '0:01:12']
['88/200', '0.566411', '0.435153', '0.427934', '0.504401', '0.497085', '0.485369', '0:01:12']
['89/200', '0.560780', '0.440727', '0.428531', '0.524743', '0.477141', '0.477576', '0:01:12']
['90/200', '0.556287', '0.445105', '0.438086', '0.487914', '0.513915', '0.509091', '0:01:12']
['91/200', '0.556589', '0.444805', '0.438300', '0.507533', '0.493383', '0.478692', '0:01:12']
['92/200', '0.558682', '0.442801', '0.435600', '0.530294', '0.472110', '0.450385', '0:01:12']
['93/200', '0.567171', '0.434114', '0.425859', '0.546928', '0.453817', '0.421386', '0:01:14']
['94/200', '0.556001', '0.445445', '0.438399', '0.486296', '0.515178', '0.517315', '0:01:12']
['95/200', '0.557661', '0.443759', '0.438147', '0.517002', '0.484026', '0.464832', '0:01:12']
['96/200', '0.554096', '0.447351', '0.436781', '0.485317', '0.515869', '0.503144', '0:01:12']
['97/200', '0.563962', '0.437711', '0.430308', '0.499414', '0.504624', '0.463982', '0:01:12']
['98/200', '0.557301', '0.444267', '0.436416', '0.520671', '0.480767', '0.476085', '0:01:13']
['99/200', '0.542409', '0.459073', '0.450314', '0.463879', '0.537352', '0.529008', '0:01:13']
['100/200', '0.546947', '0.454653', '0.444770', '0.573782', '0.429220', '0.410660', '0:01:12']
['101/200', '0.549813', '0.451970', '0.441207', '0.497776', '0.503596', '0.492923', '0:01:13']
['102/200', '0.551605', '0.450058', '0.442097', '0.513966', '0.487969', '0.490451', '0:01:13']
['103/200', '0.555581', '0.446212', '0.435092', '0.478919', '0.522500', '0.504858', '0:01:12']
['104/200', '0.563138', '0.438733', '0.429946', '0.532776', '0.468122', '0.471067', '0:01:12']
['105/200', '0.528557', '0.473188', '0.463022', '0.496505', '0.504705', '0.495722', '0:01:12']
['106/200', '0.539425', '0.462459', '0.450976', '0.509527', '0.492456', '0.475419', '0:01:13']
['107/200', '0.544677', '0.457449', '0.448440', '0.495870', '0.506047', '0.497121', '0:01:12']
['108/200', '0.542768', '0.459464', '0.450037', '0.521274', '0.487771', '0.445970', '0:01:12']
['109/200', '0.535297', '0.466714', '0.457196', '0.504170', '0.496940', '0.504431', '0:01:12']
['110/200', '0.553425', '0.448601', '0.438185', '0.498326', '0.503108', '0.489875', '0:01:12']
['111/200', '0.531279', '0.470539', '0.458623', '0.479657', '0.521836', '0.499681', '0:01:12']
['112/200', '0.540228', '0.461575', '0.452637', '0.534824', '0.467670', '0.454511', '0:01:13']
['113/200', '0.527602', '0.474860', '0.463233', '0.469563', '0.532320', '0.527880', '0:01:13']
['114/200', '0.527712', '0.474281', '0.463230', '0.458255', '0.543048', '0.532477', '0:01:12']
['115/200', '0.529959', '0.472185', '0.461402', '0.471881', '0.529908', '0.522646', '0:01:13']
['116/200', '0.535937', '0.466145', '0.455786', '0.488935', '0.513661', '0.506841', '0:01:12']
['117/200', '0.534828', '0.467249', '0.455734', '0.466065', '0.535816', '0.522188', '0:01:12']
['118/200', '0.528614', '0.473430', '0.462373', '0.467536', '0.534767', '0.527614', '0:01:12']
['119/200', '0.518776', '0.483296', '0.473702', '0.458291', '0.543641', '0.531771', '0:01:12']
['120/200', '0.532710', '0.469509', '0.458070', '0.486300', '0.515781', '0.502693', '0:01:12']
['121/200', '0.520112', '0.482106', '0.470540', '0.498678', '0.504676', '0.496244', '0:01:13']
['122/200', '0.508823', '0.493344', '0.482946', '0.470303', '0.531389', '0.521586', '0:01:12']
['123/200', '0.504981', '0.497478', '0.485156', '0.469725', '0.533412', '0.530050', '0:01:12']
['124/200', '0.512394', '0.489748', '0.478637', '0.479328', '0.522807', '0.505025', '0:01:12']
['125/200', '0.528672', '0.473813', '0.463107', '0.480262', '0.521464', '0.501349', '0:01:12']
['126/200', '0.527630', '0.474585', '0.461682', '0.466582', '0.534840', '0.523303', '0:01:13']
['127/200', '0.531310', '0.471166', '0.460771', '0.497007', '0.506860', '0.485490', '0:01:12']
['128/200', '0.517521', '0.484685', '0.472589', '0.463065', '0.538848', '0.527773', '0:01:12']
['129/200', '0.502749', '0.499351', '0.488883', '0.453581', '0.548281', '0.534572', '0:01:12']
['130/200', '0.512064', '0.490417', '0.481106', '0.434776', '0.567580', '0.552053', '0:01:12']
['131/200', '0.513063', '0.489973', '0.473634', '0.432388', '0.569288', '0.557725', '0:01:13']
['132/200', '0.508126', '0.494340', '0.482780', '0.434972', '0.567521', '0.544398', '0:01:13']
['133/200', '0.506520', '0.495930', '0.484561', '0.441016', '0.560664', '0.552130', '0:01:12']
['134/200', '0.510650', '0.492043', '0.477160', '0.435600', '0.566133', '0.560925', '0:01:12']
['135/200', '0.496089', '0.506285', '0.492862', '0.430494', '0.571493', '0.563006', '0:01:12']
['136/200', '0.493388', '0.509249', '0.494598', '0.463430', '0.538975', '0.524490', '0:01:12']
['137/200', '0.511186', '0.491613', '0.478328', '0.454235', '0.548199', '0.544423', '0:01:12']
['138/200', '0.508296', '0.494444', '0.481885', '0.473513', '0.529153', '0.512288', '0:01:12']
['139/200', '0.498108', '0.504603', '0.490942', '0.439581', '0.562947', '0.554633', '0:01:12']
['140/200', '0.508639', '0.494016', '0.481257', '0.451000', '0.552785', '0.545654', '0:01:12']
['141/200', '0.511456', '0.491138', '0.476662', '0.443610', '0.558572', '0.539046', '0:01:13']
['142/200', '0.499476', '0.503139', '0.489230', '0.431935', '0.570348', '0.557821', '0:01:12']
['143/200', '0.499276', '0.503380', '0.487865', '0.412223', '0.589770', '0.571012', '0:01:12']
['144/200', '0.504951', '0.497765', '0.484576', '0.427953', '0.574085', '0.563299', '0:01:12']
['145/200', '0.505938', '0.496544', '0.485401', '0.427560', '0.575022', '0.559662', '0:01:12']
['146/200', '0.501690', '0.501199', '0.487176', '0.429104', '0.572983', '0.563181', '0:01:13']
['147/200', '0.485652', '0.517221', '0.504336', '0.408593', '0.593208', '0.577790', '0:01:12']
['148/200', '0.495955', '0.506539', '0.495117', '0.419493', '0.582409', '0.572055', '0:01:12']
['149/200', '0.489099', '0.513485', '0.498879', '0.427124', '0.575145', '0.556929', '0:01:12']
['150/200', '0.498736', '0.504296', '0.491891', '0.441210', '0.561369', '0.543339', '0:01:12']
['151/200', '0.494667', '0.508063', '0.493139', '0.439147', '0.563351', '0.545761', '0:01:12']
['152/200', '0.493970', '0.508765', '0.494940', '0.423909', '0.578051', '0.567278', '0:01:12']
['153/200', '0.490875', '0.512152', '0.499819', '0.427904', '0.574861', '0.563102', '0:01:12']
['154/200', '0.485388', '0.517330', '0.502667', '0.422712', '0.579609', '0.562505', '0:01:12']
['155/200', '0.483358', '0.519480', '0.507295', '0.405887', '0.596222', '0.579866', '0:01:12']
['156/200', '0.479047', '0.523964', '0.510729', '0.406486', '0.595470', '0.578824', '0:01:13']
['157/200', '0.482234', '0.520545', '0.508308', '0.424791', '0.577587', '0.563160', '0:01:12']
['158/200', '0.472663', '0.530112', '0.514648', '0.418972', '0.583389', '0.565127', '0:01:13']
['159/200', '0.479007', '0.523882', '0.510939', '0.433867', '0.568567', '0.558017', '0:01:12']
['160/200', '0.485285', '0.517563', '0.502638', '0.413003', '0.589069', '0.576378', '0:01:12']
['161/200', '0.487484', '0.515472', '0.502266', '0.419445', '0.582546', '0.567766', '0:01:13']
['162/200', '0.476759', '0.526031', '0.513003', '0.405717', '0.596507', '0.579316', '0:01:12']
['163/200', '0.495206', '0.508016', '0.493458', '0.415112', '0.587327', '0.567882', '0:01:12']
['164/200', '0.478864', '0.524087', '0.509600', '0.408571', '0.593511', '0.578610', '0:01:12']
['165/200', '0.487267', '0.515729', '0.500685', '0.429508', '0.573066', '0.558644', '0:01:12']
['166/200', '0.484226', '0.518598', '0.504750', '0.408481', '0.593878', '0.576576', '0:01:13']
['167/200', '0.483518', '0.519621', '0.504321', '0.416228', '0.586191', '0.573024', '0:01:12']
['168/200', '0.485984', '0.517226', '0.504990', '0.415700', '0.586699', '0.573670', '0:01:13']
['169/200', '0.489548', '0.513608', '0.500333', '0.426483', '0.576245', '0.557786', '0:01:12']
['170/200', '0.490477', '0.512836', '0.496854', '0.420386', '0.581933', '0.564343', '0:01:12']
['171/200', '0.473768', '0.529436', '0.514471', '0.423889', '0.578617', '0.564316', '0:01:12']
['172/200', '0.477776', '0.525372', '0.511194', '0.416596', '0.585979', '0.574023', '0:01:12']
['173/200', '0.481222', '0.521921', '0.509771', '0.408029', '0.594227', '0.580126', '0:01:12']
['174/200', '0.495151', '0.507969', '0.494454', '0.413144', '0.589201', '0.571817', '0:01:12']
['175/200', '0.475833', '0.527287', '0.512673', '0.419520', '0.582664', '0.572604', '0:01:12']
['176/200', '0.481415', '0.521936', '0.505261', '0.409285', '0.593034', '0.575695', '0:01:12']
['177/200', '0.476382', '0.526791', '0.514882', '0.412045', '0.590210', '0.576016', '0:01:12']
['178/200', '0.472855', '0.530218', '0.515793', '0.407002', '0.595275', '0.579803', '0:01:13']
['179/200', '0.477210', '0.525810', '0.512211', '0.411978', '0.590296', '0.576192', '0:01:13']
['180/200', '0.476002', '0.527227', '0.514166', '0.407990', '0.594529', '0.577914', '0:01:12']
['181/200', '0.476748', '0.526282', '0.512906', '0.405852', '0.596516', '0.579016', '0:01:13']
['182/200', '0.475098', '0.528246', '0.513043', '0.404772', '0.597589', '0.578125', '0:01:12']
['183/200', '0.454526', '0.548771', '0.531910', '0.406964', '0.595610', '0.578905', '0:01:12']
['184/200', '0.480692', '0.522653', '0.508761', '0.411430', '0.591157', '0.576420', '0:01:12']
['185/200', '0.475492', '0.527695', '0.515189', '0.407305', '0.595116', '0.580288', '0:01:12']
['186/200', '0.473390', '0.530117', '0.513800', '0.409281', '0.593306', '0.577016', '0:01:13']
['187/200', '0.470685', '0.532815', '0.517342', '0.411735', '0.590877', '0.572588', '0:01:12']
['188/200', '0.472773', '0.530720', '0.515491', '0.408560', '0.593948', '0.577629', '0:01:12']
['189/200', '0.470096', '0.533354', '0.521110', '0.401445', '0.600986', '0.583647', '0:01:12']
['190/200', '0.479296', '0.524014', '0.509187', '0.409644', '0.593007', '0.577560', '0:01:13']
['191/200', '0.472818', '0.530581', '0.514947', '0.404642', '0.597729', '0.580528', '0:01:12']
['192/200', '0.490486', '0.513294', '0.497035', '0.420548', '0.582451', '0.566115', '0:01:12']
['193/200', '0.473127', '0.530345', '0.516219', '0.403406', '0.599220', '0.582682', '0:01:12']
['194/200', '0.469651', '0.533974', '0.520844', '0.404455', '0.598149', '0.581072', '0:01:13']
['195/200', '0.475787', '0.527575', '0.513888', '0.403570', '0.598948', '0.582580', '0:01:12']
['196/200', '0.471022', '0.532416', '0.518986', '0.411001', '0.591799', '0.575313', '0:01:12']
['197/200', '0.472858', '0.530647', '0.515229', '0.404470', '0.598036', '0.581911', '0:01:13']
['198/200', '0.461408', '0.542236', '0.528359', '0.406938', '0.595671', '0.580506', '0:01:12']
['199/200', '0.478135', '0.525561', '0.510251', '0.410684', '0.592248', '0.576783', '0:01:12']
['200/200', '0.474934', '0.528750', '0.514894', '0.410743', '0.592145', '0.576544', '0:01:12']
